time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
642,rdr_proxy,1.0518333333333334,676524032,0.0,1.3333333333333333,0.0,6826.666666666667,0.0,0.0,0.0,0.0
645,systemwide,2.0,2075336704,0.0,0.6666666666666666,0.0,10922.666666666666,0.0,0.0,0.0,0.0
645,rdr_proxy,0.7190666666666666,676618240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,systemwide,2.5,2075582464,0.0,0.3333333333333333,0.0,1365.3333333333333,0.0,0.0,0.0,0.0
648,rdr_proxy,0.8422333333333333,676585472,0.0,0.3333333333333333,0.0,1365.3333333333333,0.0,0.0,0.0,0.0
651,systemwide,6.0,2096795648,0.0,11.666666666666666,0.0,79189.33333333333,0.6666666666666666,0.6666666666666666,44.0,44.0
651,rdr_proxy,1.1982333333333333,671760384,0.0,11.0,0.0,69632.0,0.6666666666666666,0.6666666666666666,44.0,44.0
654,systemwide,1.2,2090127360,0.0,0.6666666666666666,0.0,16384.0,6.333333333333333,6.333333333333333,410.0,410.0
654,rdr_proxy,0.7561666666666667,671809536,0.0,0.0,0.0,0.0,6.333333333333333,6.333333333333333,410.0,410.0
657,systemwide,1.5999999999999999,2087284736,0.0,9.0,0.0,42325.333333333336,1.0,1.0,66.0,66.0
657,rdr_proxy,0.6944666666666667,672153600,0.0,3.0,0.0,15018.666666666666,1.0,1.0,66.0,66.0
660,systemwide,0.8999999999999999,2085167104,0.0,0.6666666666666666,0.0,15018.666666666666,0.0,0.0,0.0,0.0
660,rdr_proxy,0.6632,671985664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,systemwide,3.5999999999999996,2083115008,0.0,0.3333333333333333,0.0,2730.6666666666665,0.0,0.0,0.0,0.0
663,rdr_proxy,0.7078333333333333,671727616,0.0,0.6666666666666666,0.0,2730.6666666666665,0.0,0.0,0.0,0.0
666,systemwide,0.6,2082054144,0.0,0.6666666666666666,0.0,4096.0,0.3333333333333333,0.3333333333333333,22.0,22.0
666,rdr_proxy,0.7562666666666668,671715328,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
669,systemwide,0.8999999999999999,2081656832,0.0,3.0,0.0,25941.333333333332,0.6666666666666666,0.6666666666666666,44.0,44.0
669,rdr_proxy,0.6720666666666667,672026624,0.0,2.0,0.0,8192.0,0.6666666666666666,0.6666666666666666,44.0,44.0
672,systemwide,1.5999999999999999,2081394688,0.0,0.6666666666666666,0.0,2730.6666666666665,0.3333333333333333,0.3333333333333333,14.0,14.0
672,rdr_proxy,0.7073333333333333,672067584,0.0,0.6666666666666666,0.0,2730.6666666666665,0.3333333333333333,0.3333333333333333,14.0,14.0
675,systemwide,0.8999999999999999,2081619968,0.0,0.6666666666666666,0.0,15018.666666666666,0.3333333333333333,0.3333333333333333,22.0,22.0
675,rdr_proxy,0.7767666666666666,672182272,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
678,systemwide,7.699999999999999,2084470784,0.0,0.6666666666666666,0.0,8192.0,3.6666666666666665,3.0,337.3333333333333,222.33333333333334
678,rdr_proxy,1.1328333333333334,671907840,0.0,0.0,0.0,0.0,3.6666666666666665,3.0,337.3333333333333,222.33333333333334
681,systemwide,1.7999999999999998,2084700160,0.0,17.0,0.0,79189.33333333333,1.3333333333333333,0.6666666666666666,183.33333333333334,44.0
681,rdr_proxy,0.7009666666666666,671973376,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,183.33333333333334,44.0
684,systemwide,1.5999999999999999,2084929536,0.0,9.333333333333334,0.0,62805.333333333336,0.0,0.0,0.0,0.0
684,rdr_proxy,0.7621333333333333,671506432,0.0,9.666666666666666,0.0,62805.333333333336,0.0,0.0,0.0,0.0
687,systemwide,2.4,2084921344,0.0,3.0,0.0,34133.333333333336,0.0,0.0,0.0,0.0
687,rdr_proxy,0.8405999999999999,671866880,0.0,2.3333333333333335,0.0,19114.666666666668,0.0,0.0,0.0,0.0
690,systemwide,0.8999999999999999,2084921344,0.0,5.666666666666667,0.0,23210.666666666668,0.0,0.0,0.0,0.0
690,rdr_proxy,0.8031666666666667,671838208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,systemwide,1.2,2085146624,0.0,2.6666666666666665,0.0,27306.666666666668,0.0,0.0,0.0,0.0
693,rdr_proxy,0.7214999999999999,671887360,0.0,2.0,0.0,10922.666666666666,0.0,0.0,0.0,0.0
696,systemwide,2.3,2085142528,0.0,0.6666666666666666,0.0,9557.333333333334,0.0,0.0,0.0,0.0
696,rdr_proxy,0.7371666666666666,671666176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,systemwide,2.1999999999999997,2085371904,0.0,2.3333333333333335,0.0,25941.333333333332,7.0,7.0,462.0,486.3333333333333
699,rdr_proxy,0.9624,672210944,0.0,1.3333333333333333,0.0,6826.666666666667,7.0,7.0,462.0,486.3333333333333
702,systemwide,0.8999999999999999,2085105664,0.0,2.6666666666666665,0.0,30037.333333333332,1.0,1.0,66.0,66.0
702,rdr_proxy,0.8395,672002048,0.0,2.0,0.0,8192.0,1.0,1.0,66.0,66.0
705,systemwide,1.9,2079420416,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,14.0,14.0
705,rdr_proxy,0.7455333333333334,672120832,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,14.0,14.0
708,systemwide,0.8999999999999999,2079649792,0.0,2.3333333333333335,0.0,17749.333333333332,0.0,0.0,0.0,0.0
708,rdr_proxy,0.7475999999999999,672423936,0.0,1.6666666666666667,0.0,6826.666666666667,0.0,0.0,0.0,0.0
711,systemwide,5.2,2092617728,0.0,0.0,0.0,0.0,2.3333333333333335,2.3333333333333335,154.0,251.33333333333334
711,rdr_proxy,0.8611,672137216,0.0,0.0,0.0,0.0,2.3333333333333335,2.3333333333333335,154.0,251.33333333333334
714,systemwide,2.3,2085974016,0.0,8.666666666666666,0.0,73728.0,1.6666666666666667,1.6666666666666667,110.0,158.66666666666666
714,rdr_proxy,0.8974666666666667,672210944,0.0,8.0,0.0,55978.666666666664,1.6666666666666667,1.6666666666666667,110.0,158.66666666666666
717,systemwide,2.4,2084995072,0.0,20.0,0.0,94208.0,1.3333333333333333,1.3333333333333333,88.0,131.0
