time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
147,systemwide,2.5999999999999996,1690968064,0.0,0.0,0.0,0.0,1.0,0.0,209.0,0.0
147,rdr_proxy,0.6990333333333334,250953728,0.0,0.0,0.0,0.0,1.0,0.0,209.0,0.0
150,systemwide,0.8999999999999999,1690968064,0.0,0.6666666666666666,0.0,9557.333333333334,1.3333333333333333,1.3333333333333333,88.0,88.0
150,rdr_proxy,0.8126666666666668,251154432,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,88.0,88.0
153,systemwide,1.5,1691197440,0.0,1.0,0.0,4096.0,1.6666666666666667,1.6666666666666667,110.0,110.0
153,rdr_proxy,0.7989666666666667,250986496,0.0,1.0,0.0,4096.0,1.6666666666666667,1.6666666666666667,110.0,110.0
156,systemwide,4.7,1691631616,0.0,6.666666666666667,0.0,31402.666666666668,1.0,1.0,58.0,58.0
156,rdr_proxy,0.8276666666666667,250830848,0.0,0.0,0.0,0.0,1.0,1.0,58.0,58.0
159,systemwide,2.8,1692106752,0.0,2.0,0.0,12288.0,0.6666666666666666,1.3333333333333333,44.0,101.0
159,rdr_proxy,0.8436,251547648,0.0,1.3333333333333333,0.0,6826.666666666667,0.6666666666666666,1.3333333333333333,44.0,101.0
162,systemwide,1.9,1692327936,0.0,3.0,0.0,21845.333333333332,0.3333333333333333,0.3333333333333333,14.0,14.0
162,rdr_proxy,0.8275333333333333,250785792,0.0,2.3333333333333335,0.0,9557.333333333334,0.3333333333333333,0.3333333333333333,14.0,14.0
165,systemwide,2.9,1692327936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,rdr_proxy,0.8018000000000001,250642432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,systemwide,1.0,1692549120,0.0,2.0,0.0,23210.666666666668,0.0,0.0,0.0,0.0
168,rdr_proxy,0.7856,251293696,0.0,1.3333333333333333,0.0,8192.0,0.0,0.0,0.0,0.0
171,systemwide,1.2,1692778496,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,66.0,44.0
171,rdr_proxy,0.6130333333333333,251211776,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,66.0,44.0
174,systemwide,2.5,1692770304,0.0,8.666666666666666,0.0,61440.0,0.0,0.0,0.0,0.0
174,rdr_proxy,0.8123,250990592,0.0,8.0,0.0,54613.333333333336,0.0,0.0,0.0,0.0
