time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
666,rdr_proxy,69.50063333333334,3275325440,0.0,0.0,0.0,0.0,8.666666666666666,8.0,564.0,544.3333333333334
669,systemwide,51.4,4549861376,0.0,10.333333333333334,0.0,133802.66666666666,15.333333333333334,16.333333333333332,1012.0,1208.3333333333333
669,rdr_proxy,58.611266666666666,3276902400,0.0,9.333333333333334,0.0,88746.66666666667,15.333333333333334,16.333333333333332,1012.0,1208.3333333333333
672,systemwide,52.8,4551364608,0.0,15.666666666666666,0.0,95573.33333333333,7.666666666666667,7.333333333333333,506.0,546.3333333333334
672,rdr_proxy,56.519800000000004,3277639680,0.0,0.0,0.0,0.0,7.666666666666667,7.333333333333333,506.0,546.3333333333334
675,systemwide,68.6,4548079616,0.0,50.0,0.0,237568.0,0.0,0.0,0.0,0.0
675,rdr_proxy,75.05616666666667,3275853824,0.0,39.0,0.0,176128.0,0.0,0.0,0.0,0.0
678,systemwide,57.4,4563017728,0.0,0.0,0.0,0.0,4.333333333333333,4.0,274.0,276.3333333333333
678,rdr_proxy,61.22343333333333,3291373568,0.0,0.0,0.0,0.0,4.333333333333333,4.0,274.0,276.3333333333333
681,systemwide,74.2,4611608576,0.0,13.333333333333334,0.0,169301.33333333334,79.66666666666667,87.33333333333333,87004.33333333333,95493.33333333333
681,rdr_proxy,77.93283333333333,3328819200,0.0,12.333333333333334,0.0,99669.33333333333,79.66666666666667,79.66666666666667,87004.33333333333,94987.33333333333
684,systemwide,48.2,4595064832,0.0,12.0,0.0,77824.0,18.0,17.0,1188.0,1122.0
684,rdr_proxy,54.937666666666665,3297509376,0.0,11.666666666666666,0.0,72362.66666666667,18.0,17.0,1188.0,1122.0
687,systemwide,92.4,4654792704,0.0,0.6666666666666666,0.0,61440.0,207.66666666666666,1005.6666666666666,241447.0,1109821.0
687,rdr_proxy,100.78353333333332,3398221824,0.0,0.0,0.0,0.0,207.66666666666666,1002.0,241447.0,1109579.0
690,systemwide,328.1,4813225984,0.0,49.0,0.0,1138688.0,538.6666666666666,633.0,2836386.3333333335,1946192.6666666667
690,rdr_proxy,335.36443333333335,3607752704,0.0,48.666666666666664,0.0,999424.0,539.6666666666666,566.3333333333334,2836582.0,1941792.6666666667
693,systemwide,125.2,4806455296,0.0,0.6666666666666666,0.0,4096.0,120.33333333333333,127.66666666666667,210530.33333333334,93902.33333333333
693,rdr_proxy,133.03130000000002,3606183936,0.0,0.0,0.0,0.0,119.33333333333333,127.0,210334.66666666666,93858.33333333333
696,systemwide,111.0,4835684352,0.0,11.0,0.0,962560.0,134.66666666666666,213.33333333333334,186421.66666666666,174630.33333333334
696,rdr_proxy,119.8266,3655704576,0.0,10.333333333333334,0.0,858794.6666666666,134.66666666666666,206.66666666666666,186421.66666666666,174190.33333333334
699,systemwide,417.6,4875300864,0.0,209.33333333333334,0.0,13157717.333333334,605.3333333333334,1570.0,2317282.6666666665,2448355.0
699,rdr_proxy,422.98196666666666,3662217216,0.0,220.33333333333334,0.0,13051221.333333334,606.0,1428.0,2320277.3333333335,2438983.0
702,systemwide,374.8,5125242880,0.0,0.0,0.0,0.0,688.0,1089.6666666666667,2203358.0,2325377.3333333335
702,rdr_proxy,384.3760666666667,3921723392,0.0,0.0,0.0,0.0,688.3333333333334,974.3333333333334,2201039.3333333335,2317786.6666666665
705,systemwide,577.7,5565931520,0.0,2.0,0.0,253952.0,896.3333333333334,1638.0,3331671.6666666665,3561608.3333333335
705,rdr_proxy,581.9225,4357455872,0.0,0.6666666666666666,0.0,10922.666666666666,895.3333333333334,1616.3333333333333,3330995.6666666665,3560205.0
